employee_id,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
7276,2,28,4,2,0,0,88,0
64725,1,32,3,6,0,0,69,0
39769,2,43,1,6,0,0,53,0
40774,1,26,5,3,0,0,83,0
12145,1,34,3,5,1,0,94,1
71053,1,31,,1,0,0,59,0
59115,1,39,2,4,0,0,72,0
52059,3,48,1,15,0,0,48,0
35334,1,30,5,4,1,0,70,0
6124,1,41,2,6,0,0,84,0
5406,2,26,4,2,1,0,50,0
19834,1,36,5,5,1,0,61,0
42167,1,31,5,4,1,0,47,0
9496,2,47,3,17,0,0,48,0
53065,1,44,4,10,1,0,51,0
18647,2,35,3,6,0,0,45,0
15649,1,29,3,2,0,0,63,1
61387,1,42,1,5,0,0,69,0
54348,1,37,1,7,0,0,61,0
73448,1,35,2,2,0,0,57,0
46580,1,30,5,1,0,0,69,0
6091,1,28,5,5,1,0,86,0
19118,1,35,3,7,0,0,71,0
16227,1,34,1,2,0,0,65,1
55843,2,28,3,4,0,0,51,0
59848,2,31,3,4,0,0,72,0
74725,2,30,3,3,0,0,49,0
3178,1,42,2,10,0,0,59,0
14083,1,50,1,20,0,0,46,0
8618,1,40,4,10,0,0,53,0
39103,1,42,3,6,0,0,57,0
5773,1,55,5,21,0,0,67,0
18820,1,30,3,5,0,0,75,1
76826,1,39,4,7,0,0,71,0
36046,1,39,2,3,0,0,69,1
77102,1,41,5,7,0,0,51,0
70642,1,40,5,2,0,0,62,1
33151,1,27,4,3,0,0,71,0
30058,1,30,,1,1,0,52,1
35247,1,46,3,2,1,1,45,0
25803,1,29,5,6,0,0,87,0
12782,1,42,5,10,0,0,81,0
24982,2,35,4,8,1,0,82,0
71009,1,30,5,5,0,0,59,0
43932,1,27,5,5,1,0,60,0
33495,1,28,3,2,0,0,59,0
33448,1,32,5,6,1,0,65,0
4078,1,35,4,7,0,0,67,0
47190,1,54,5,15,0,0,80,0
62964,1,40,5,8,1,0,66,1
73757,2,34,3,7,1,0,58,0
25948,1,34,5,4,1,0,77,1
27094,1,48,3,19,0,0,50,0
17470,1,35,5,3,1,1,53,0
31996,1,37,5,4,0,0,48,0
41465,1,47,2,5,0,0,52,0
24672,1,44,5,6,1,0,62,1
32876,1,46,5,5,1,0,54,0
42186,1,45,1,13,0,0,82,0
9103,2,31,3,7,0,0,62,0
43982,1,41,4,3,0,0,48,0
6944,1,26,,1,0,1,80,1
14039,1,30,3,3,0,0,52,0
11991,2,31,3,4,0,0,52,0
62139,1,28,3,5,0,0,48,0
27118,2,27,5,2,1,0,58,0
31667,1,35,1,6,0,0,52,0
12746,2,30,4,3,0,0,77,0
1117,1,33,5,7,1,0,47,1
5598,2,34,1,7,0,0,81,0
16557,1,45,1,15,0,0,59,0
29321,1,41,4,4,0,0,77,0
31589,2,30,3,3,0,0,59,0
62824,1,32,1,7,0,0,52,0
16917,1,33,5,8,0,0,50,0
50174,2,37,4,6,1,0,77,0
26029,1,53,5,3,1,0,72,0
54749,1,60,5,13,1,0,56,0
76969,1,21,5,2,0,0,72,1
13021,2,28,4,4,1,0,47,1
53345,1,38,5,8,1,0,69,0
35921,1,28,1,4,0,0,60,0
57911,1,55,2,14,0,0,78,0
44179,1,41,4,13,0,0,58,0
66246,1,36,5,4,0,0,88,0
19713,1,28,3,4,0,0,50,0
21770,1,54,5,4,0,0,59,0
75519,1,25,,1,0,0,48,0
60993,4,34,4,9,0,0,78,0
48031,1,43,3,11,0,0,62,0
70076,1,38,1,10,0,0,52,0
23597,1,28,5,2,0,0,50,0
25627,3,20,,1,0,0,52,0
28738,1,29,1,6,0,0,57,0
34847,2,28,,1,0,0,51,0
33547,1,37,3,11,0,0,66,0
64824,1,29,5,3,1,1,55,0
45413,2,33,1,5,0,0,49,0
33234,4,24,3,2,1,0,64,1
76619,1,31,1,5,1,1,68,0
18060,1,41,5,4,1,0,64,0
17569,1,40,5,3,1,0,60,0
17166,1,31,1,4,0,0,51,0
49326,2,32,3,4,1,0,63,0
24671,1,32,5,7,1,0,70,0
36499,2,31,4,6,0,0,60,0
43009,2,26,5,5,1,0,71,0
66744,1,43,5,15,1,0,59,0
25153,1,34,3,3,0,0,80,0
13509,1,41,3,5,0,0,49,0
29631,1,29,5,2,0,0,62,0
38196,4,29,3,5,0,0,81,0
24766,1,31,5,3,1,0,66,0
71852,1,46,2,12,0,0,55,0
43729,1,30,3,5,0,0,56,0
69688,1,34,1,6,0,0,85,0
12064,2,25,5,2,0,0,61,0
64206,1,26,5,3,1,0,87,1
27413,1,47,3,18,0,0,60,0
67568,3,36,4,3,0,0,60,0
58388,1,26,2,1,0,0,49,0
48583,1,33,1,3,0,0,57,0
24542,1,34,3,5,0,0,62,0
49086,1,38,3,7,0,0,48,0
45909,1,35,4,7,1,0,48,0
12544,1,27,3,2,0,0,86,0
16225,1,33,4,3,0,0,55,0
13981,1,53,5,7,1,0,61,0
49805,1,29,4,3,1,0,49,0
41832,1,37,3,8,0,0,70,0
26887,3,47,4,7,0,0,57,0
42312,1,35,3,4,0,0,78,0
38270,2,36,4,4,0,0,62,0
10980,2,47,3,3,1,0,71,0
55420,3,31,4,3,0,0,75,0
46857,1,31,5,2,0,0,84,0
57976,1,28,2,2,1,0,47,0
25326,1,31,4,8,0,0,48,0
61147,1,34,3,4,0,0,55,0
78051,2,29,3,6,0,0,56,0
600,1,28,,1,0,0,72,0
63363,2,23,,1,0,0,64,0
3608,1,40,3,12,0,0,84,0
62007,1,35,5,8,1,0,65,0
46663,1,39,3,2,1,0,73,0
22501,2,38,4,10,0,0,74,0
57727,2,27,2,3,0,0,48,0
73259,1,30,2,5,0,0,57,0
13229,1,55,5,13,1,0,62,1
12852,1,38,3,2,1,0,76,0
44297,1,31,,1,0,0,84,0
73962,1,45,3,5,1,0,90,0
8322,1,26,4,2,1,0,56,0
61068,2,28,,1,0,0,57,0
28535,1,33,3,9,0,0,59,0
46829,2,23,5,2,1,0,58,0
51419,3,24,3,2,0,0,50,0
43854,1,34,3,10,0,0,60,0
69392,1,31,5,4,1,0,75,1
20241,1,35,5,6,1,0,47,1
70437,1,32,3,4,0,0,53,0
428,1,48,1,19,0,0,72,0
45216,1,32,2,4,0,0,53,0
77755,2,26,2,3,0,0,52,0
27116,2,25,,1,1,0,49,0
69013,1,42,3,5,0,0,70,0
46739,2,28,,1,0,0,92,0
62927,1,34,4,9,0,0,53,0
57811,1,28,,1,1,0,78,0
52916,1,59,3,5,1,0,47,0
21013,1,30,4,6,1,0,71,0
58852,1,26,1,3,0,0,49,0
36653,1,34,4,2,1,0,59,0
51584,2,23,,1,0,0,48,0
10073,1,33,5,4,0,0,48,0
67446,1,48,3,7,1,0,50,1
45082,1,29,1,7,0,0,85,0
22966,1,32,5,7,0,0,92,1
62358,2,36,3,7,0,0,62,0
76219,1,35,3,4,0,1,72,1
32146,1,46,4,9,1,0,81,0
1576,1,29,3,2,0,0,58,0
29278,1,27,5,2,1,0,52,0
64657,2,31,1,7,0,0,53,0
73194,1,42,2,4,0,0,54,0
44776,1,49,5,5,1,0,44,0
62439,1,32,3,5,0,0,62,0
54808,2,33,3,5,0,0,52,0
29319,1,39,3,8,0,0,61,1
19200,2,26,,1,1,0,49,0
29505,1,39,1,10,1,0,70,1
24938,1,23,,1,1,0,58,0
65927,1,31,3,7,0,0,72,0
50541,2,54,3,5,0,0,47,0
45410,1,29,3,2,0,0,81,0
67005,1,26,,1,1,0,51,0
16051,1,31,3,5,0,0,49,0
41617,2,32,2,5,0,0,92,1
12728,1,56,1,29,0,0,64,0
20141,1,39,5,3,1,0,52,0
13943,1,39,4,8,0,0,58,0
42444,1,26,1,2,0,0,52,0
16830,1,32,4,2,1,0,61,1
35350,1,36,3,8,0,0,85,0
44518,1,27,5,3,1,0,60,0
59226,1,35,3,5,0,0,63,0
37690,1,44,1,7,0,0,48,0
43274,1,27,5,3,1,0,75,1
9116,4,31,3,2,0,0,48,0
27225,1,29,3,3,1,0,62,0
5182,1,27,4,3,1,0,69,0
17764,1,32,1,6,0,0,49,0
55850,3,33,5,7,0,0,53,0
7869,1,27,2,4,0,0,49,0
76667,1,36,3,5,0,0,87,0
7299,1,34,5,7,0,0,82,1
41016,1,24,,1,1,0,70,0
4563,2,34,5,4,1,0,60,0
7020,1,42,3,11,0,0,53,0
37649,1,39,2,7,0,0,81,0
23782,1,30,3,2,0,0,56,0
52907,1,23,1,2,0,0,79,0
45898,1,33,1,7,1,0,60,1
4651,1,46,4,15,0,0,77,0
20901,3,25,5,2,0,0,71,0
44614,2,28,3,5,1,0,84,0
43685,1,32,5,6,0,0,85,1
22905,1,30,4,2,1,0,75,1
39737,2,31,5,3,0,0,55,0
64506,2,32,4,5,0,0,45,0
13415,1,43,5,14,1,0,49,0
53797,1,27,3,6,1,0,60,0
34276,1,34,2,6,0,0,51,0
10362,2,28,3,4,0,0,78,0
73664,1,32,4,3,0,0,48,0
13805,1,33,4,3,1,0,49,1
61783,1,27,4,2,0,0,85,0
42077,3,28,,1,0,0,65,0
52116,1,36,2,3,1,0,50,0
9127,1,27,2,1,0,0,46,0
8706,1,25,,1,0,0,61,0
68342,1,46,4,5,1,0,80,0
12972,1,26,3,3,0,0,78,0
50894,2,30,3,6,0,0,50,0
30559,2,32,2,7,0,0,47,0
63343,1,33,4,2,1,0,59,0
41181,1,35,4,10,0,0,47,0
74011,1,37,5,3,0,0,83,0
28274,5,25,5,2,1,0,68,0
75873,3,30,4,3,1,0,63,0
63969,1,42,3,13,0,0,87,0
17926,1,32,3,4,1,1,58,1
2368,1,30,3,2,1,0,57,0
33089,1,35,1,10,0,0,49,0
42799,1,37,3,6,1,0,50,1
19583,1,43,3,6,0,0,75,0
25987,1,37,3,10,0,0,54,0
69946,1,31,,1,0,0,49,0
37503,1,37,5,5,0,0,51,0
67407,4,40,4,9,0,0,66,0
23101,1,25,3,2,0,0,60,0
42389,1,33,3,4,0,0,59,0
58596,1,27,,1,0,0,51,0
69438,3,32,1,8,0,0,71,0
36479,1,46,1,3,0,0,51,0
56229,1,40,3,4,1,0,88,0
18630,1,34,1,7,0,0,75,0
24455,1,33,4,8,1,0,60,0
48815,3,35,4,4,0,0,81,0
52109,1,27,2,2,0,0,79,0
27951,1,38,5,8,1,0,55,0
38747,1,28,4,2,1,0,49,0
49600,1,44,4,14,0,0,72,0
45503,1,35,3,6,0,0,72,0
76863,2,29,4,2,0,0,59,0
41076,3,43,5,5,1,0,84,0
1208,1,30,4,5,0,0,69,0
43231,5,28,1,2,0,0,44,0
46034,1,48,1,3,0,0,50,0
35894,1,58,3,29,0,0,48,0
45941,1,47,5,3,1,0,59,0
16320,1,29,,1,0,0,51,0
34510,1,29,2,3,1,0,54,1
67819,1,24,2,2,0,0,50,0
47323,1,25,,1,0,0,81,0
18403,1,34,4,3,0,0,62,0
25769,1,35,5,8,1,0,86,0
4468,1,25,5,6,0,0,47,0
4526,2,23,5,2,1,0,80,0
55348,1,50,3,24,0,0,72,0
39495,1,43,5,3,0,0,48,0
1212,1,27,3,4,1,0,81,0
36967,1,28,,1,1,0,48,0
31637,1,35,5,7,1,0,57,0
57752,1,28,4,4,0,0,52,0
19164,1,47,3,12,0,0,52,0
42737,1,34,,1,0,0,56,0
52462,1,38,1,12,0,0,50,0
54586,1,29,4,5,1,0,49,0
41515,1,29,4,5,0,0,79,0
49500,1,35,3,10,0,0,84,1
2092,1,42,4,11,0,0,58,0
69186,1,43,3,6,0,0,52,0
38213,1,41,3,6,0,0,64,0
76753,1,33,3,4,1,0,59,0
8299,1,29,,1,1,0,49,0
24907,1,29,5,4,1,0,63,0
58590,1,44,3,4,0,0,60,0
52992,1,36,4,7,1,0,47,0
16192,1,28,3,2,0,0,49,0
26293,4,31,,1,0,0,84,0
29587,2,36,3,7,0,0,68,0
11587,1,30,3,3,0,0,70,0
24726,1,37,5,8,1,0,67,0
25875,1,33,5,6,1,0,59,1
15846,1,35,5,10,1,0,60,0
16447,1,36,3,2,0,0,83,0
54964,1,28,5,6,1,0,61,0
42934,1,35,4,9,1,0,54,0
14290,1,24,4,2,0,0,65,0
3894,1,33,4,3,0,0,50,0
33149,3,30,3,6,0,0,51,0
46573,1,42,3,13,1,0,73,0
3496,1,31,2,6,0,0,82,0
75458,1,38,3,9,0,0,50,0
17702,1,38,3,4,0,0,69,0
69224,2,43,1,15,0,0,50,0
30556,1,32,4,10,1,0,82,0
30350,3,59,4,17,0,0,61,0
67292,2,55,3,17,0,0,54,0
65798,1,28,3,5,0,0,47,0
56004,1,39,5,9,1,0,57,0
16541,1,40,4,2,1,0,60,0
55929,1,39,5,12,0,0,60,0
1219,1,23,1,2,0,0,76,0
23336,1,31,,1,1,0,59,1
66839,2,33,2,9,0,0,48,0
49264,1,38,2,3,1,0,48,0
29056,1,54,2,6,1,0,51,0
30543,2,30,3,4,1,0,90,0
50312,1,35,1,10,0,0,49,0
41760,1,29,4,4,1,0,49,0
76351,1,28,5,3,1,0,61,0
55292,1,44,4,15,1,0,85,0
32890,3,34,3,5,1,0,59,1
26465,1,45,5,19,1,0,63,0
36295,1,35,3,7,1,0,70,0
19199,1,32,3,3,0,0,81,0
24011,1,39,5,13,0,0,80,0
48560,1,32,5,3,1,0,60,1
1067,1,39,1,8,0,0,85,0
27705,1,23,3,2,1,0,85,0
12768,1,32,1,4,1,0,51,0
70901,1,34,1,10,0,0,52,0
47308,1,41,4,2,0,0,53,0
74609,1,42,5,3,1,0,51,1
14636,1,30,5,8,1,0,50,0
22529,1,39,4,7,1,0,48,1
11292,1,48,3,17,0,0,45,0
50950,1,54,3,18,0,0,51,0
22309,2,30,3,2,0,0,47,0
60632,1,34,3,7,1,0,50,0
56882,1,34,3,4,1,0,48,0
5679,1,35,3,2,0,0,49,0
35826,1,23,,1,0,0,58,0
12610,1,29,5,6,0,0,83,0
69263,2,35,2,5,0,0,74,0
28491,1,54,3,8,0,0,77,0
30942,1,30,3,5,0,0,48,0
55390,2,28,5,3,1,0,79,1
78236,1,40,5,11,1,0,56,0
67552,1,58,5,15,1,0,49,0
75441,1,26,,1,0,0,49,0
48751,1,26,4,3,0,0,63,0
72621,1,25,1,2,0,0,55,0
54386,1,32,5,7,1,0,61,0
68349,2,34,1,5,0,0,55,0
27400,1,26,,1,0,0,83,1
59451,1,43,3,13,0,0,71,0
751,1,40,4,4,1,0,57,0
9492,1,54,5,16,0,0,63,0
22176,1,34,2,5,0,0,83,0
34701,1,32,3,7,1,0,71,0
76223,1,30,2,8,0,0,48,0
74734,1,34,3,4,0,0,61,0
34956,1,29,4,2,0,0,58,0
13261,1,37,5,10,0,0,87,0
12588,2,57,3,23,0,0,72,0
64420,2,44,1,14,0,0,52,0
582,1,38,2,5,0,0,59,0
52021,1,33,5,4,1,1,49,0
32767,1,50,3,7,0,0,47,0
13670,1,37,4,10,0,0,49,0
345,1,51,4,16,0,0,55,0
29657,1,33,5,7,1,0,68,0
31851,1,40,4,9,0,0,76,0
31553,2,27,3,4,1,0,81,0
60151,1,26,3,4,1,0,50,0
33634,1,30,3,11,0,0,87,0
46433,1,30,3,5,0,0,79,0
62786,1,38,4,9,1,0,84,0
34081,1,26,,1,0,0,86,0
28807,2,28,2,5,1,0,66,0
13006,1,33,5,5,1,0,57,1
38054,1,42,4,6,0,0,49,0
55871,1,35,2,3,0,0,50,0
75423,1,24,4,2,1,0,44,0
44687,1,34,5,2,1,0,51,0
74693,1,50,3,10,0,0,44,0
7522,1,37,3,8,0,0,46,0
46956,1,35,3,7,0,0,82,0
74706,1,29,3,8,0,0,92,1
48130,1,37,4,10,0,0,52,0
1691,1,37,5,9,0,0,61,0
50146,2,35,2,3,1,0,78,0
62515,1,34,1,9,0,0,70,0
36927,1,26,4,1,1,0,59,0
26786,1,44,5,5,0,0,50,0
33259,2,37,3,9,1,0,61,0
3286,1,32,3,6,0,0,52,0
39343,1,26,1,2,0,0,47,0
20274,1,46,3,7,0,0,57,0
35036,1,43,3,11,0,0,86,0
58767,1,35,3,10,0,0,60,0
58379,3,43,3,6,0,0,60,0
40825,1,23,,1,1,0,78,0
618,1,38,1,8,0,0,57,0
12162,1,27,1,2,0,0,71,0
15559,2,38,3,10,0,0,60,0
16211,2,29,4,3,1,0,54,0
72609,3,32,3,3,0,0,50,0
44383,1,42,3,3,0,0,48,0
61101,1,48,5,3,0,0,49,0
68266,1,35,1,2,0,0,62,0
62770,1,36,3,2,0,0,52,0
24312,1,30,3,7,0,0,48,0
18769,1,32,5,5,0,0,58,0
46560,1,29,5,3,0,0,86,1
15854,1,26,4,1,0,0,60,0
60202,1,29,,1,0,0,78,0
19669,1,31,5,4,1,0,83,1
25119,1,43,5,14,0,0,63,0
16733,1,28,5,2,0,0,84,0
60622,1,35,5,4,1,0,61,0
58522,1,27,3,3,0,0,46,0
33464,1,27,,1,0,0,87,0
41533,4,28,1,5,0,0,65,0
3456,3,38,2,5,1,0,71,0
42114,1,33,4,6,1,0,82,0
72999,1,38,3,7,0,0,62,0
28066,1,50,3,7,1,0,83,0
442,1,42,5,16,0,1,98,1
76394,2,37,3,3,0,0,71,0
58630,1,34,4,7,0,0,70,0
57849,1,31,3,7,0,0,83,0
30336,2,34,4,10,0,0,77,0
14293,1,29,4,4,0,0,61,0
25977,1,34,5,8,0,0,43,0
56785,1,30,4,2,0,0,63,0
13642,1,38,1,10,0,0,77,0
8197,1,27,4,5,1,0,83,0
62939,1,29,5,2,1,0,81,1
28865,1,57,4,4,1,0,58,0
71715,1,34,4,6,0,0,60,0
2658,1,46,3,16,0,0,86,0
55785,1,59,3,26,0,0,57,0
55795,1,35,4,6,1,0,60,1
56273,1,49,3,3,1,1,70,1
76682,1,46,1,16,0,0,51,0
75682,1,32,1,8,0,0,52,0
33962,2,32,4,4,0,0,86,0
3112,1,28,1,5,0,0,79,0
22262,1,41,1,3,1,0,77,0
20244,1,29,1,5,0,0,60,0
3407,1,44,3,4,0,0,80,0
66806,1,37,5,2,1,0,85,0
22520,1,42,5,4,1,0,63,0
46529,1,43,1,2,1,0,50,0
1165,1,31,3,3,0,0,62,0
42383,1,41,5,7,1,0,50,0
18158,2,24,4,2,0,0,79,0
7315,1,27,3,6,0,0,82,0
19758,1,23,,1,1,0,93,1
75096,1,37,1,9,0,0,72,0
23183,1,33,2,10,0,0,56,0
15068,1,35,3,7,0,0,79,0
76243,2,36,3,4,0,0,48,0
74910,1,40,2,11,0,0,55,0
26512,1,27,3,4,1,0,52,0
52324,1,27,4,5,0,0,57,0
78217,1,34,1,3,1,1,51,0
35850,1,29,4,6,0,0,65,0
63181,1,28,,1,0,0,61,0
18587,1,48,4,11,0,0,81,0
20744,2,33,5,6,0,0,58,0
12153,1,31,4,4,0,0,46,0
14192,1,38,3,9,0,0,51,0
45000,1,33,3,7,0,0,69,0
77624,1,59,5,16,1,0,66,0
66814,1,23,3,2,0,0,79,0
3802,1,27,1,3,0,0,83,0
14834,1,37,5,3,0,0,71,1
5519,3,32,3,7,0,0,64,0
77938,1,41,2,7,0,0,45,0
64307,1,31,1,4,0,0,72,0
866,1,47,2,15,0,0,51,0
69201,1,28,1,4,0,0,59,0
12480,1,52,4,8,0,0,58,0
1609,1,34,3,7,0,0,59,0
43960,2,42,3,9,0,0,53,0
43429,2,28,5,4,1,0,48,0
48662,1,36,2,4,0,0,58,0
15122,1,30,3,6,0,0,78,0
23078,1,44,4,18,0,0,48,0
36864,1,48,5,12,1,0,51,0
34368,1,47,4,7,0,0,69,0
20298,1,37,2,4,0,0,60,0
54960,1,44,4,12,0,0,62,0
9680,1,27,3,2,0,0,57,0
77221,1,26,,1,0,0,83,0
46392,1,28,4,5,0,0,51,0
6469,2,34,3,3,0,1,92,1
8528,2,34,1,3,0,0,53,0
70224,1,41,4,10,0,0,47,0
38049,1,58,3,7,0,0,80,0
4406,1,29,,1,0,0,85,0
30646,3,24,,1,0,0,82,0
12909,1,32,5,4,0,0,50,0
69729,1,49,2,6,0,0,46,0
207,1,56,5,17,0,0,57,0
58543,1,29,5,3,1,0,60,0
6261,1,34,4,3,1,0,49,0
11729,3,29,1,5,0,0,51,0
62210,1,40,5,6,1,0,50,1
48116,1,27,4,2,0,0,70,0
74461,1,24,2,2,1,0,53,0
36319,1,41,2,6,0,0,55,0
120,1,42,3,6,1,0,51,0
19900,1,29,1,7,0,0,64,0
6285,1,44,5,16,0,0,61,0
29266,3,31,4,4,1,1,79,0
15778,1,28,4,4,0,0,89,0
608,1,42,3,6,1,0,47,0
4490,1,29,5,4,0,0,83,0
10541,1,31,3,5,1,0,68,0
78245,1,37,3,5,1,0,47,0
75583,1,52,3,14,0,0,59,0
31951,1,30,3,2,0,0,69,0
55340,1,41,3,5,0,0,54,0
14896,2,28,3,2,1,0,51,0
3402,1,37,1,5,1,0,81,0
71958,1,30,4,4,1,0,59,0
40874,1,33,3,6,1,0,75,1
48906,1,28,5,3,1,0,97,1
69827,1,24,,1,0,0,66,0
59182,1,46,3,16,1,0,60,0
61653,3,35,1,3,0,0,49,0
69716,2,25,,1,0,0,53,0
35331,1,25,3,2,0,0,50,0
72958,1,30,5,3,1,0,85,0
51619,1,29,3,4,0,0,79,0
22190,1,27,4,5,1,0,87,0
46441,1,21,,1,1,0,51,0
57541,1,41,1,15,0,0,51,0
22202,1,29,1,4,0,0,88,0
16443,1,23,5,2,1,0,50,0
43466,1,34,3,7,1,0,48,0
9655,2,29,,1,0,0,46,0
74852,1,41,2,11,1,0,79,1
36529,1,28,3,3,1,0,85,0
2533,2,36,4,7,1,0,80,1
74747,1,38,4,2,1,0,77,0
35344,1,27,1,4,0,0,50,0
64584,1,47,4,14,0,0,46,0
43238,1,42,3,6,1,0,61,0
21668,1,31,3,2,1,0,58,0
24867,1,42,5,16,1,0,60,0
9506,1,27,5,2,1,0,83,0
27603,1,28,3,5,0,0,53,0
39312,2,28,4,7,0,0,62,1
58552,1,41,3,7,1,0,83,0
50481,1,42,3,6,1,0,51,0
7201,1,29,3,5,0,0,85,0
6588,2,34,2,7,0,0,80,0
73844,1,29,4,2,0,0,70,0
30954,1,34,2,4,0,0,47,0
70881,1,47,4,4,0,0,81,0
6710,1,47,1,6,0,0,50,0
29962,4,52,2,6,0,0,51,0
57387,4,31,2,5,0,0,84,0
58155,1,33,5,3,1,0,78,0
6085,1,24,4,1,1,0,80,0
68181,2,43,3,4,0,0,60,0
65562,1,45,3,15,0,0,59,0
48774,1,34,5,9,1,1,55,0
20728,1,40,4,2,0,0,60,0
22339,1,41,5,3,1,0,61,0
56534,1,32,3,6,0,0,58,0
2625,1,30,5,5,0,0,50,0
63761,1,45,3,18,0,0,51,0
44014,1,33,4,6,1,0,65,0
70167,2,40,3,7,0,0,62,0
69776,2,37,3,5,1,1,52,1
71110,1,37,4,4,1,0,78,0
43559,1,29,3,5,1,0,77,0
62853,1,23,,1,1,0,82,0
23521,1,23,,1,0,0,68,0
62006,1,29,,1,0,0,82,0
10017,1,29,5,2,0,0,88,0
5157,1,29,,1,0,0,60,0
65801,1,39,2,15,0,0,69,0
30489,1,36,1,3,0,0,49,0
12065,1,33,5,6,1,0,86,1
21301,1,34,3,6,1,0,64,0
15954,1,29,,1,1,0,79,1
31319,2,35,3,2,1,0,81,0
46330,1,35,4,7,1,0,59,0
6580,1,36,1,8,0,0,57,0
69050,1,41,5,3,1,0,54,0
19667,3,27,2,4,1,0,72,0
33760,1,30,2,2,1,0,61,0
61820,1,39,4,10,1,0,59,0
42481,3,33,3,3,0,0,48,0
15829,1,26,4,4,1,0,69,0
29315,2,31,5,3,1,0,83,0
56419,1,36,1,5,0,0,54,0
30476,1,48,3,11,0,0,54,0
28333,1,30,1,2,1,0,61,0
6688,1,49,2,19,0,0,45,0
14396,1,41,4,11,0,0,62,0
8825,1,41,3,3,0,0,61,0
43566,1,44,5,15,0,0,69,0
40194,1,38,1,10,0,0,63,0
72234,2,45,2,14,0,0,49,0
61085,1,41,3,5,1,0,85,0
49473,1,48,3,17,0,0,57,0
7989,1,32,3,10,0,0,77,0
11673,1,24,2,2,0,0,48,0
16645,1,37,1,2,0,0,75,0
15285,2,32,1,3,0,0,52,0
11579,1,42,5,5,1,0,53,0
4794,1,32,5,4,1,0,55,1
69783,1,25,3,2,0,0,78,1
75572,2,34,3,6,0,0,78,0
11208,1,51,3,7,1,0,61,0
29383,2,30,3,7,0,0,90,1
64260,1,20,5,2,0,0,48,0
10867,4,24,3,3,0,0,48,0
824,1,27,5,5,0,0,52,0
50498,2,33,5,10,1,0,61,0
38785,2,30,4,2,0,0,48,0
67594,1,30,5,2,1,0,59,0
47619,1,52,4,4,1,0,60,0
75199,1,28,4,3,0,0,48,0
32193,1,33,3,5,1,0,46,0
6792,1,39,5,8,1,0,62,1
73469,1,33,3,10,1,0,76,1
16553,1,38,3,8,0,0,80,0
76345,1,54,4,9,0,0,69,0
22312,1,52,5,7,0,0,44,0
19201,1,38,4,4,1,0,48,0
40402,1,28,,1,0,0,85,0
61940,1,30,,1,0,0,86,0
62340,1,30,5,3,1,1,49,1
35710,1,36,1,4,1,0,51,0
59647,1,36,4,10,0,0,52,0
17621,1,32,4,9,0,0,82,0
50744,1,31,3,9,1,0,60,1
32549,2,35,4,3,0,0,58,0
72617,2,32,3,6,0,0,62,0
22410,1,42,5,4,1,0,68,0
19187,1,40,5,10,1,0,78,1
23816,2,28,1,5,0,0,51,0
53035,1,28,3,2,0,0,57,0
7333,2,31,3,3,0,0,50,0
60805,2,36,3,7,0,0,50,0
7543,1,50,1,4,0,0,51,0
37055,1,34,1,7,0,0,50,0
22174,1,30,3,4,1,0,50,0
41885,1,39,2,10,0,0,82,0
37419,1,33,2,6,0,0,78,0
29674,2,29,3,5,0,0,82,0
40111,1,28,,1,0,0,84,0
47916,1,25,5,2,1,0,63,0
36127,1,58,1,9,0,0,73,0
59893,2,27,,1,0,0,50,0
10132,1,41,3,12,0,0,74,0
72755,2,32,,1,1,0,85,0
20227,1,37,5,2,0,0,51,0
18829,1,53,5,15,0,0,62,0
34411,2,33,3,6,1,0,62,0
74963,2,31,4,7,0,0,68,0
12738,1,35,5,5,1,0,65,0
50596,1,58,3,10,0,0,61,0
76527,1,31,4,5,1,0,52,0
58876,1,36,1,6,0,0,51,0
57156,2,27,3,1,0,0,51,0
50605,2,22,3,2,0,0,72,0
47105,1,29,2,5,0,0,66,0
63109,1,31,2,6,0,1,72,1
63776,1,37,3,7,0,0,49,0
67876,1,34,3,5,0,0,65,0
20378,1,30,2,2,0,0,83,0
16096,3,31,,1,0,0,84,0
22276,1,39,5,4,1,0,62,0
315,1,49,3,6,0,1,62,1
48485,1,29,3,3,0,0,49,0
43883,1,30,5,5,1,0,55,0
13697,2,36,5,8,0,0,58,0
10859,1,34,1,7,0,0,50,0
19895,1,31,5,3,1,0,83,0
56505,1,37,5,11,1,0,68,0
23596,1,36,5,7,0,0,55,0
17553,1,31,3,2,0,0,46,0
37540,2,29,4,7,0,0,63,0
19146,1,36,4,2,1,0,56,0
12863,3,36,4,8,0,0,45,0
16359,1,41,2,8,0,0,61,0
27819,1,59,4,7,1,1,62,0
6047,1,28,3,4,0,0,61,0
388,2,24,3,3,0,0,53,0
19225,1,38,4,9,0,0,73,0
70169,1,25,1,2,0,0,54,0
9674,1,31,5,6,1,0,65,0
18157,2,43,1,13,0,0,49,0
59356,1,30,5,7,0,0,52,0
7698,1,51,3,5,0,0,44,0
46387,1,29,3,2,1,0,55,0
16750,1,41,3,9,0,0,76,0
38841,1,24,,1,0,0,71,0
21812,1,38,1,10,0,0,46,0
39264,2,39,3,10,0,0,62,0
8737,1,42,5,2,1,0,61,0
31928,2,33,5,3,0,0,85,0
13935,2,25,5,2,1,0,82,0
13425,2,31,1,6,0,0,75,0
52930,1,33,1,7,0,0,48,0
